sample_id,source_artifact,temperature_sha256,context_id,protocol_id,branch_label,ramp_direction,protocol_start_voltage_V,device_voltage_V,contact_overlap_nm,sink_amplitude,point_kind,sequence_index,split,fit_eligible,full_curve_test,headline_stability_test,stability_class,root_identifier_used
G3_cooling_coarse_030,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,11aa8324e2f563ecdc5a8d1f9b969ee1a25bc37899a06e0afc79ac1c8c6da542,G3,G3_cooling,cooling,-1.0,1.55,0.8,30.0,0.0,coarse,30,validation,False,False,False,not_evaluated,False
G3_cooling_coarse_031,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,2aa6e78f371ce9e7e0fd845444e62fb80af5702711a84007e3cd9747562921c6,G3,G3_cooling,cooling,-1.0,1.55,0.775,30.0,0.0,coarse,31,train,True,False,False,not_evaluated,False
G3_cooling_coarse_032,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,7f67f29a8ae1285d14ae9ec6208e63384ec1dee972d5b10d49efd7079601a8fa,G3,G3_cooling,cooling,-1.0,1.55,0.75,30.0,0.0,coarse,32,train,True,False,False,not_evaluated,False
G3_cooling_event_refine_01,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,292d1bb88b901d3d502d24d9aaecc2f19652e4f6771d817d11da78acd903298e,G3,G3_cooling,cooling,-1.0,1.55,0.8374999999999999,30.0,0.0,event_refinement,0,validation_event,False,False,False,not_evaluated,False
G3_cooling_event_refine_02,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,11887371c0c538739baf8f5aa9da934eb0376f835453637634c6320d3db582ed,G3,G3_cooling,cooling,-1.0,1.55,0.84375,30.0,0.0,event_refinement,1,validation_event,False,False,False,not_evaluated,False
G3_cooling_event_refine_03,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,88584feb9c3b671c408d98aa6cbe81eb34ef93e2f172628c75fd7f8ee3a35485,G3,G3_cooling,cooling,-1.0,1.55,0.840625,30.0,0.0,event_refinement,2,validation_event,False,False,False,not_evaluated,False
G3_cooling_event_reachability_confirmation,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,5b1c25fe9f7f525bf5e6937b47c698da276d4b8557f0b527039f2f9e0af5245a,G3,G3_cooling,cooling,-1.0,1.55,0.8374999999999999,30.0,0.0,event_reachability_confirmation,3,validation_event,False,False,False,not_evaluated,False
G3_cooling_half_anchor,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,a7a9056aa3b3154917d103a6904de1b3f1d4dbd72fca795adbfbaf0dc89654b8,G3,G3_cooling,cooling,-1.0,1.55,0.9,30.0,0.0,half_step_anchor_reused,0,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_001,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,4bb33f331f3c73d1f0dbc0bef122c465eff9822c0a24852f3ef29d98cd55675e,G3,G3_cooling,cooling,-1.0,1.55,0.8875000000000001,30.0,0.0,half_step_continuation,1,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_002,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,7c37be4746921ba2ffb6b44b0e73369c95cc6138708c56776b36ef720e6d184c,G3,G3_cooling,cooling,-1.0,1.55,0.875,30.0,0.0,half_step_continuation,2,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_003,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,8958f5d0400158c041fff8cdca82cb62480c5098a6d557418e2440510fa2f4ca,G3,G3_cooling,cooling,-1.0,1.55,0.8625,30.0,0.0,half_step_continuation,3,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_004,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,db74ab939397e2a694e9c9201ad508b10c99a133c5747b915505d037a2b4f0e2,G3,G3_cooling,cooling,-1.0,1.55,0.85,30.0,0.0,half_step_continuation,4,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_005,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,0bbc9f1cc0777b14174b358e9645bc38cd7f74fa3213968b6442e4053c85d6dc,G3,G3_cooling,cooling,-1.0,1.55,0.8375,30.0,0.0,half_step_continuation,5,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_006,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,3c5586de3273d98cf16b9d9d50933fbb7b1a7c641ef95771d95ddd76e937245f,G3,G3_cooling,cooling,-1.0,1.55,0.825,30.0,0.0,half_step_continuation,6,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_007,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,0b0b3aef7f65ce4e5c8d945ea2a54d40977c6ec8102d580720dfdc116bfdd08f,G3,G3_cooling,cooling,-1.0,1.55,0.8125,30.0,0.0,half_step_continuation,7,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_008,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,fc6ca75d79fae2daf0b14d6e8134d3a83930f286611b1b715035099290795eea,G3,G3_cooling,cooling,-1.0,1.55,0.8,30.0,0.0,half_step_continuation,8,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_009,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,a447fc6b76b9b495e7d4671f9d3fbbadeec39a6a712b8a7b2937eb4184e7538b,G3,G3_cooling,cooling,-1.0,1.55,0.7875,30.0,0.0,half_step_continuation,9,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_010,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,8380192d530fdc70dca8134f7d466665103782bd2002d9741fb98754ad381a04,G3,G3_cooling,cooling,-1.0,1.55,0.775,30.0,0.0,half_step_continuation,10,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_refine_01,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,79639a2d35c1fd8be699cde5679cfaf83050aa2cb709b3498b03743ca4f5bba3,G3,G3_cooling,cooling,-1.0,1.55,0.84375,30.0,0.0,half_step_event_refinement,0,excluded_auxiliary,False,False,False,not_evaluated,False
G3_cooling_half_refine_02,E:/Python demo/PINN/data/processed/q2_protocol_manifold_branch_aware_surrogate_mve_v1/Q2-PROTOCOL-MANIFOLD-BRANCH-AWARE-SURROGATE-MVE-20260810-V1/G3_cooling.npz,82520ed0644ffe6951283f1b96986552c617523c183e66154c07d7eb94f13383,G3,G3_cooling,cooling,-1.0,1.55,0.840625,30.0,0.0,half_step_event_refinement,1,excluded_auxiliary,False,False,False,not_evaluated,False
