seed,model,stage,step,learning_rate,coefficient,total,finite,elapsed_s,gradient_norm,one_projection_temperature,one_projection_potential,one_projection_current,one_projection_fixed_point_defect,two_projection_temperature,two_projection_potential,two_projection_current,two_projection_fixed_point_defect
20260809,H,2,960,0.0003,1.7469336798273698,5.281912387371255,True,104.9716686999891,7.401839585264734,0.8511948459894852,0.01565698694842638,0.8236806606535624,0.09325868246698861,0.8416022177301871,0.015350159998667207,0.8238238896692357,0.07041126408733257
20260809,H,2,961,0.0003,1.8797199623593392,5.921525542601999,True,105.1523245999997,9.40814104610748,0.9903486135121509,0.017965005346382398,0.9897623539423598,0.027650140864265694,0.9901375740103123,0.017938412898589853,0.9897412723594244,0.018262207309174886
20260809,H,2,962,0.0003,0.5642934822229534,3.150489366662961,True,105.32971309998538,5.563250492245755,0.7629125263669887,0.00540007839389232,0.3394116790651978,0.3417499392334941,0.6135703972628134,0.0053966070746163525,0.3362198831336425,0.18153477390936254
20260809,H,2,963,0.0003,0.002920900483215565,0.8494513824182633,True,105.53676689998247,37.97497548951988,0.39036050649969734,2.8883433471849802e-05,0.003778015622163375,0.11629599950775733,0.254606499071863,1.8718502651493612e-05,0.0024607561436844833,0.07898110315375893
20260809,H,2,964,0.0003,0.019927015241579502,2.4516256242163106,True,105.72483979997924,36.54121540556526,1.2105943270154444,0.0001795539531661778,0.02292433514715937,0.22003596002391768,0.7920666975545698,0.00011461416952154121,0.014807167554001239,0.17097595355695092
20260809,H,2,965,0.0003,2.4737480268576655,6.725256459805105,True,105.90562559998943,11.28273749131311,0.992255120947734,0.018155976839157102,0.98953778287503,0.15845055338196387,0.9912603388577369,0.018087424684066437,0.9894027282077017,0.09435850715404977
20260809,H,2,966,0.0003,1.8776406545436428,6.110601611449164,True,106.09241509999265,14.777526103588588,0.9930396261100677,0.01765147954462575,0.9900714558438152,0.14570259038479963,0.9919690506775957,0.01765923479529362,0.9899719918380502,0.0868955277112743
20260809,H,2,967,0.0003,0.34905230438103096,2.398220837670545,True,106.27315059999819,7.5825629256910805,0.6620325412915312,0.0024243914993512705,0.1747951983714119,0.35788685996058506,0.4903412327911554,0.0024203112588881827,0.17147741942292846,0.18779057869366297
20260809,H,2,968,0.0003,0.005983032313345331,0.7391400968350976,True,106.45820149997598,16.615600547443197,0.3218893282848357,5.574250453971077e-05,0.0033133566977178626,0.12014138035978468,0.21001370330380456,3.619164973621909e-05,0.002163627364834693,0.07554373435649882
20260809,H,2,969,0.0003,0.45097995232283533,1.8912758563170895,True,106.66329629998654,4.541075629022905,0.4914631626242347,0.003202629387290472,0.17102177581304767,0.13608565345272358,0.3785614769702715,0.0033074396419394583,0.16887369126498264,0.08778007483976431
20260809,H,2,970,0.0003,2.2822524934794184,6.515035640006333,True,106.84500979998847,14.900698871791112,0.9928996180649601,0.017462458845809357,0.9898302609023405,0.14370247852915594,0.9917799912076021,0.017860031816339116,0.9896789868333092,0.0895693203273985
20260809,H,2,971,0.0003,4.461091851673375,7.91674332065314,True,107.04052589999628,7.764649329738147,0.8795123765082412,0.031377241879607366,0.6693251084536396,0.23873411245465212,0.8053832475212724,0.03091828320281517,0.6652984964162608,0.13510260254327666
20260809,H,2,972,0.0003,0.43173491173850126,2.0089140377252215,True,107.2277436000004,6.642309495938628,0.6127402058231238,0.00038625673943523117,0.009478227660126185,0.35865584710482984,0.4005006420081745,0.0002538704245911152,0.0062841988546441865,0.18887987737179537
20260809,H,2,973,0.0003,0.6366704344007516,1.585259955932738,True,107.41567079999368,25.692872869212582,0.43551269421415384,0.00023419284550091625,0.0008529948539899435,0.13521337942172615,0.28390450011756524,0.00015251552041851046,0.0005547649167243857,0.0921644796419077
20260809,H,2,974,0.0003,0.6915663201064458,2.2661288919124574,True,107.66197739998461,2.775483138658996,0.40108854904371743,0.006536903247769867,0.3297124475731094,0.07219164166119936,0.37603448766903763,0.006304004430058537,0.32965126889852564,0.053043269282593786
20260809,H,2,975,0.0003,2.1105810030338845,6.187498092236086,True,107.8567108999996,6.847154160069298,0.9889472200653241,0.018193203901561268,0.989231290801167,0.04954429709425407,0.9890630769828781,0.01809123019770699,0.9892734633295043,0.03457330682980505
20260809,H,2,976,0.0003,1.41272125192737,5.219200433086122,True,108.04039989999728,9.548364400483473,0.9370978267427287,0.014322489317338177,0.830479595734651,0.1813688924852658,0.8991217046726442,0.014314957740423484,0.8285915766427117,0.10118213782298997
20260809,H,2,977,0.0003,0.03430170659001056,1.1873615914279938,True,108.22483359999023,10.0721853818449,0.46398919916677556,1.6533088350266338e-05,0.00504820291749255,0.24473230338291063,0.3027594662655267,1.0768951237232635e-05,0.0033277616606168007,0.1331756494050735
20260809,H,2,978,0.0003,0.004402312172363636,0.9582036519886635,True,108.4165040999942,38.68042034829654,0.4498715860453788,5.3733768478222154e-05,0.0062536206778078425,0.11648454962391425,0.2938564640544045,3.471803602626034e-05,0.004070935553590681,0.08317573205669922
20260809,H,2,979,0.0003,1.255897245155812,4.872519992521125,True,108.59259359998396,15.185686770765676,1.2853149928020635,0.009338223608334707,0.5105460426223908,0.16096235895345531,1.0121445576017414,0.009202238597196098,0.5048306546189697,0.124283678561161
20260809,H,2,980,0.0003,2.2713289995683197,6.632513303276606,True,108.77933239997947,14.322679043890076,0.9944175866242109,0.01787499482698643,0.9901330503151704,0.2259623770962926,0.9928540636448302,0.01792669333677101,0.9899410334666756,0.13207450439734855
20260809,H,2,981,0.0003,1.165246922268891,4.585396191260392,True,108.95987479999894,9.769628443232813,0.8815480721512786,0.011126191523499043,0.6681665486100635,0.2446558480784606,0.8058938509492779,0.011106634080736444,0.6653882460576254,0.13226387754055954
20260809,H,2,982,0.0003,0.022042003396179035,1.0646175465494936,True,109.14072450000094,24.25453570928751,0.43302481494133316,3.259206863824008e-05,0.002972113294062136,0.2063839970692354,0.28215453114980443,2.1145069439081802e-05,0.0019372212246136214,0.11604912833618856
20260809,H,2,983,0.0003,0.007387842680880253,0.7442420526404068,True,109.32335069999681,27.511901061520984,0.3075874898683124,4.8791955979039034e-05,0.004098482714214748,0.13931524685145022,0.20089507715057908,3.170392726468832e-05,0.0026825366480891025,0.08219488084363712
20260809,H,2,984,0.0003,1.6794855986097585,4.909676504606068,True,109.5289814999851,9.697071860877374,0.8515510403148377,0.012311328192192147,0.663788171648544,0.1462814436168658,0.7853175691003357,0.012730361843201012,0.6622881169371567,0.0959228743431762
20260809,H,2,985,0.0003,3.880410220161933,8.124892796480973,True,109.71234430000186,10.350882540664818,0.9915336522822041,0.0300593066042618,0.988257104447619,0.13833778011407152,0.9908324645269594,0.029920328146185376,0.988154037555183,0.08738790264255471
20260809,H,2,986,0.0003,1.7612521316684877,3.9443238159729193,True,109.89804999998887,5.781371821012961,0.7118589013255061,0.00995780477245267,0.1837928015380431,0.37005161462825065,0.5251138637489845,0.009624399303402639,0.17719806559356632,0.19547423339422607
20260809,H,2,987,0.0003,0.8402267966303185,2.1663994193850344,True,110.08177659998182,16.1285296904508,0.5668313765200944,0.00020774054598399268,0.002264432887459172,0.24273250345756217,0.36932936319198756,0.00013522950770879997,0.001474511514576193,0.14319746512934436
20260809,H,2,988,0.0003,0.09441161132444452,0.5282637501550687,True,110.25944419999723,11.829272512335589,0.19485182912846868,0.00023881015230804272,0.0005402559908561353,0.06679054117445658,0.12698528106128318,0.00015516713827855,0.0003537601424765696,0.043936494042496464
20260809,H,2,989,0.0003,1.7966201254470058,5.299152190453549,True,110.4639412999968,8.121272612507493,0.8506643279070145,0.015530637499278412,0.8239209933518946,0.07557016362371376,0.8413133275581886,0.015277440946455749,0.8239854256582805,0.05626974846171771
20260809,H,2,990,0.0003,1.927711163051567,6.045702734227385,True,110.64673670000047,12.010610338133107,0.9916540496223248,0.017920980047443805,0.9899008645533289,0.07292064704091698,0.991019143544725,0.017910154855308794,0.9898357157953869,0.04683001571638238
20260809,H,2,991,0.0003,0.5718182907886394,3.1757757726866602,True,110.8348391999898,5.1287048766366325,0.7641113428044161,0.0053971798512784,0.3394311982353025,0.35222229123407583,0.614354204922204,0.005394721901503532,0.33623296550339354,0.1868135774458468
20260809,H,2,992,0.0003,0.00228792935733356,0.5063089019786212,True,111.10062819998711,29.6597937568606,0.22432015408031214,2.251787744151955e-05,0.001980890306719111,0.07932821563708108,0.14628186809172028,1.4608062397008572e-05,0.0012912767406519,0.050781441824964586
20260809,H,2,993,0.0003,0.015404290448869843,2.0094903151897685,True,111.28757439999026,35.76082247664245,0.9839468428108614,0.00015193953105147498,0.018812592077413443,0.18969280550914527,0.6438249740132068,9.720619597168807e-05,0.012169842824730256,0.1453898217785182
20260809,H,2,994,0.0003,2.4842761201653167,6.744777209074492,True,111.47373389999848,11.377127087114228,0.9924345783495182,0.01813720806218008,0.9895708963884705,0.16417832744797042,0.9913851678150336,0.01807588973651583,0.9894261394904632,0.0972928816190216
20260809,H,2,995,0.0003,1.8720619414711885,6.094419608139705,True,111.65860359999351,14.666716423879516,0.9928941484563897,0.017651290132648295,0.990060962519567,0.1391431515043839,0.9918720229778223,0.01765907236247922,0.9899649425438914,0.08311207617133497
20260809,H,2,996,0.0003,0.3403544353377479,2.3747427177740223,True,111.86600539999199,5.588514460912725,0.6569111524008152,0.002425040670335848,0.17473389960848548,0.3537156339446275,0.4870024476770471,0.002420733664698842,0.1714373851931166,0.18574198927714827
20260809,H,2,997,0.0003,0.0064161828132342745,0.7926192795056046,True,112.07366419999744,17.177214802071788,0.3466078982150444,5.741562476059375e-05,0.0035399021623554786,0.1271876716156181,0.22613305128351255,3.727535908750061e-05,0.0023112011638098825,0.08032868126818178
20260809,H,2,998,0.0003,0.45036535357004154,1.8819543319316243,True,112.29694319999544,5.869784915863027,0.4856738715853344,0.0032006562599329828,0.1708508804293136,0.13722668034601107,0.3747610170229673,0.0033064882662620317,0.16876369675723335,0.08780568769452797
20260809,H,2,999,0.0003,2.2819196438706633,6.513502159655386,True,112.4854411999986,14.887860920332168,0.9928872610003473,0.01746241280266149,0.989827713655497,0.1429580708612619,0.9917714114079383,0.01786050236248852,0.9896771648183259,0.08913797887620252
20260809,H,2,1000,0.0003,4.464475677449703,7.916019691108537,True,112.67800729998271,7.894355603245705,0.878949517701681,0.031376738357271776,0.6692944098467274,0.23659616004482933,0.805007990979928,0.03091790223383653,0.6652774974395488,0.13412379705501146
20260809,H,2,1001,0.0003,0.4236139264966843,1.993314576867067,True,112.86511499999324,6.406455288453623,0.6102998730156575,0.0003865167263693383,0.009443430004812613,0.35631637145068246,0.39890888364663796,0.0002540382685236397,0.0062614853067132015,0.18783005195098632
20260809,H,2,1002,0.0003,0.631952976276974,1.5823638763574752,True,113.04506619999302,25.76006390491959,0.4364652582500052,0.0002340045170359956,0.0008867035872486643,0.13530321394988096,0.28452482058750805,0.0001523915636267051,0.0005767033241440944,0.09226780430105162
20260809,H,2,1003,0.0003,0.7095109512844645,2.2719749836473535,True,113.22636479997891,2.0445689806828344,0.4005212545849528,0.006475064190004587,0.3298313247792229,0.06607398806963932,0.3756899990331455,0.006269256004049949,0.32973040555699346,0.04787274014488057
20260809,H,2,1004,0.0003,2.1631727961044445,6.268861066699034,True,113.40515509998659,8.63694210357607,0.9901354776797303,0.01812692430474966,0.989413480584814,0.0666153810990341,0.9898790733241568,0.018050374895580756,0.9893981988071127,0.04406935989941091
20260809,H,2,1005,0.0003,1.4356556708830375,5.287435793680443,True,113.6133973999822,9.825901503830478,0.9377524828495162,0.014307440841680072,0.8305332792766887,0.20925213800654954,0.8995599685774582,0.01430521055494143,0.8286279856889398,0.11744161700162958
20260809,H,2,1006,0.0003,0.0335676594263738,1.104602777177763,True,113.81940059998306,5.9609266210457035,0.42361095862015924,1.4070638345348383e-05,0.004663495204782194,0.23669080156335076,0.27642891001398345,9.174590888714032e-06,0.0030774032570791156,0.12654030386280038
20260809,H,2,1007,0.0003,0.003079399969727646,0.5800582775150886,True,114.00066979997791,33.8496579574955,0.2687269956070251,4.4254792199468615e-05,0.0037122479251551856,0.07441771036160814,0.1755554216155323,2.8630251839358343e-05,0.0024184945713176267,0.05207512242068365
20260809,H,2,1008,0.0003,1.2579706048787693,4.682543427023514,True,114.1776569999929,14.720336923416168,1.1815092387241994,0.009312418319243336,0.5084191769086432,0.1525325371465601,0.9441968622796478,0.009186344224163789,0.5034753634733437,0.11594088106894458
20260809,H,2,1009,0.0003,2.2720963851964613,6.634579722508021,True,114.36830839997856,14.24687917903613,0.9944205961198969,0.017870383341780458,0.9901345716036719,0.22689892274043152,0.9928564304397197,0.017923684731354764,0.9899422153402199,0.13243653299448443
20260809,H,2,1010,0.0003,1.1521949089953616,4.557213633849166,True,114.58883510000305,9.660655862001343,0.8813207085651366,0.011131626752334457,0.6681505067531216,0.23520035045559626,0.8057422781860516,0.011110104412633187,0.6653774187007759,0.12698573102815522
20260809,H,2,1011,0.0003,0.02031899293230018,1.1102879956465124,True,114.78274939997937,28.399885468729092,0.457162660257302,3.405635997351151e-05,0.0031787950065222553,0.2100803712234406,0.29789347207617717,2.209060903903092e-05,0.0020715713033476724,0.1195259858784099
20260809,H,2,1012,0.0003,0.007666635971900658,0.754936611125836,True,114.96486009997898,30.344870111608618,0.31171092127218547,4.939792811865057e-05,0.0041589915039185995,0.14157349639224084,0.2035914854248376,3.209913977828957e-05,0.0027222890298548214,0.08343129446300103
20260809,H,2,1013,0.0003,1.6770561890331448,4.886291210090871,True,115.18008389999159,9.67186271473873,0.8427143918171246,0.012313067620273852,0.663600388391601,0.1426524617144753,0.7795309688493489,0.012732415928252664,0.6621660201612706,0.0935253065753787
20260809,H,2,1014,0.0003,3.8843978112107824,8.129032335097156,True,115.36185059999116,10.371467685523465,0.9915407743027856,0.030059471144688737,0.9882576592106159,0.13843557465293843,0.9908373004740417,0.02992049978624231,0.9881544127656582,0.08742883154940301
20260809,H,2,1015,0.0003,1.7530762952945633,3.9325622629386103,True,115.53694059999543,5.839904210249512,0.711339286324865,0.009957789202359109,0.18376468961461326,0.3682230713844641,0.5247674443314913,0.009624349930055431,0.17717883038986007,0.19463050646633887
20260809,H,2,1016,0.0003,0.8378170929096304,2.158954136485568,True,115.72444639998139,16.359682179967663,0.5653839866666516,0.0002078991522541443,0.00223948259239497,0.2409080350171027,0.3683848433814895,0.00013533163274705084,0.001458220387482714,0.14241924474581508
20260809,H,2,1017,0.0003,0.09361719743723755,0.5293701025097803,True,115.90807199999108,14.093487119967694,0.19571482011578945,0.0002378591306164197,0.000601106877623533,0.06700330122340785,0.1275532568198158,0.00015453119123216884,0.0003934766790092551,0.044094553035048355
20260809,H,2,1018,0.0003,1.838098566278133,5.325668295860176,True,116.13856219997979,8.81230907459403,0.8494961750578246,0.015444462612026456,0.824083907156036,0.06857786970542196,0.8405917029562474,0.015227280575993934,0.8240964872592715,0.05005184425922032
