path,base_path,file_type,size_bytes,sha256,last_git_commit,referenced_by_other_files,reference_count,reference_check,route,lifecycle,frozen_evidence,unique_information,disposition,disposition_reason,replacement,recoverable_from_git
docs/literature/n0_sid_optimizer_red_team.md,,md,9398,C63D43101F3174B00F6FEED176578416FEB7DBC2CA5CFD174A29CF97C66915DB,a7c108e3980953ced24d2de86ce7afc340e65a88,no,0,exact_path_and_unique_basename_checked,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/literature/primary_source_decision_log_2026-07-14.md,,md,4763,BCC68C071A6B09520A2D27C7DB0A6157E63E0656CFF3E5179C9733F7488A139B,36cbc020869ca483ed1e84eb0326cee11618891c,yes,4,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/literature/prompt30_cpcf_idea_red_team.md,,md,7240,3801CB016CCFEC23D1A8492155C6190361170B70A9B801E3392172E1F5A35078,4f55e482fca4e332d009b209772e4c56f5fb96ee,yes,1,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,UPDATE,"Created, renamed, or updated for the Phase 0 authority and Phase 1 route.",,yes
docs/literature/prompt31_qoi_event_pinn_red_team.md,,md,5679,70FE3F2B0B88790EA83B61971F5C3D535AD45BD819D9301405D2979DAA86CB76,64d7e633f612552cf2378b28969ddced9ef2fc63,yes,1,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/literature/scis_profile_set_uq_red_team_v1.md,,md,4770,3AF20228FEC4EE907BE6E5AA1A5E108B681B6C4F5D7DC5922625B56B2D5FBE66,664c3a0768e5de29fc68348827e18ed057b64862,yes,1,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/literature_gamma_sub_evidence_chain.md,,md,2976,5A17434649B9DF4B71099885A4F19596489F8DEDB5CEB5B3DF80F6C856499861,35948ad830410f87dd384ccaedf95c4a410deceb,yes,4,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/literature_notes/gamma_sub_evidence_digest.md,,md,1881,1F4BDAD00F0281381E63E1D86A2FB2BB72CA54DB4C2535931074A2278B0698F1,a0e0e0f2e786d8f2a9d84e02551b22afcd457e9d,yes,1,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/literature_notes/pinn_phase_change_literature_digest.md,,md,2651,2F9445C02B813801F6CF0A7492F30390A100E819AE60500F6F0D95A2390C454C,36cbc020869ca483ed1e84eb0326cee11618891c,yes,2,unique_basename_fallback,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/README.md,,md,1088,52D0C982B4F1B4DDACD8FEAD6A970935D0FC56BCF8F38514C146DE42DCED3E54,36cbc020869ca483ed1e84eb0326cee11618891c,yes,4,exact_repository_path,historical_or_manuscript_provenance,CURRENT,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,UPDATE,"Created, renamed, or updated for the Phase 0 authority and Phase 1 route.",docs/manuscript/README.md,yes
docs/manuscript/abstract_final_candidate.md,,md,1383,B02732C5EA6F2220B0D437DF6A48B6BDBC4987C156595238A7E34F113518A014,ab36af7c18356214f015564b1afaa659d44d89a6,yes,2,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/conclusion_v1.md,,md,689,43A7FCB808A957B26F155CEB58F8A1F403658F91699DEECAF581B20E1E97A48F,daafc252ced0e3cf4888fd37c599669382560735,yes,1,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/cover_letter_base_v1.md,,md,1929,9FAAA03772A34A94883F2442EE8979C75786E1D2FEA3FD109B11672E88A23FE6,689a7a6b218d4263bdc92f04ae52231e7439e752,yes,1,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/cover_letter_draft.md,,md,1131,39840975212C674394F3E326800475B9F54B0DFAE197CA0F87086D9B9D75FF53,ab36af7c18356214f015564b1afaa659d44d89a6,yes,2,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/data_code_availability.md,,md,953,0D4EF4E267642E8A13DEB444874FBCC3888104F5AE7086C6466D3F5E234E8BC1,689a7a6b218d4263bdc92f04ae52231e7439e752,yes,2,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/discussion_v1.md,,md,10197,1277959C379581E28F711753A77A22374967A1857A0751DFE5A579B4F6FB6F25,e3d47edf7aa4cfc57b0272da20dd1f5654f8c877,yes,5,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/failure_evidence_table.md,,md,2214,4C55E724A0BAD6E45A0C1B840D5EEE03AB582EAB3216BE0F09765A2BD7508616,689a7a6b218d4263bdc92f04ae52231e7439e752,yes,2,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/figure_captions_v1.md,,md,1755,CDCA0F0F883085058ED8D2E719FDFA69C9B75F6C925A720D7FF70E373668717E,664c3a0768e5de29fc68348827e18ed057b64862,yes,2,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/introduction_v1.md,,md,967,66B76F4993464D1BF27CEF6BA732EB78407D8715008EFB5A14BCFA4D6E6212D4,daafc252ced0e3cf4888fd37c599669382560735,yes,1,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/journal_scope_shortlist.md,,md,4900,8C4C3F2425FE2D39145D3F9DAF14D49BAA18E47779A2F055A3DED01D1381F7FE,689a7a6b218d4263bdc92f04ae52231e7439e752,yes,1,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/limitations_v1.md,,md,7055,0AC1293B0737C6FF092026677CC7FA63CDC82C4E3989C5D5F2EF42A6482B5C01,e3d47edf7aa4cfc57b0272da20dd1f5654f8c877,yes,3,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/main_submission_v1.md,,md,14838,EBE0E7C90C00EB65635EE068F5E0E736505524F52BE31CC4D5BB720C88B8D45D,76970488118612f6ccf9c3cbf6cb17946ca0d999,yes,6,exact_repository_path,historical_or_manuscript_provenance,HISTORICAL_PROTECTED_PATH,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",no_v3_until_gate_supported_R1,yes
docs/manuscript/main_submission_v2.md,,md,22278,9BAC5CE5D388985EB20AAD279F7428732A0459B67CF07BDE2725AD9C42491E27,637980d61bbee9708532d6a79ca0f6adb095323a,yes,5,exact_repository_path,historical_or_manuscript_provenance,HISTORICAL_PROTECTED_PATH,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",no_v3_until_gate_supported_R1,yes
docs/manuscript/manuscript_version_registry.md,,md,603,6FE9B52196A0B7089E46C6A34DC4D01C7A7DD786602772493399CFC8250E3C56,689a7a6b218d4263bdc92f04ae52231e7439e752,no,0,exact_path_and_unique_basename_checked,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/methods_v1.md,,md,10974,4061D9F5B9734C0A4A9C1438FE727460AA65219EAA17E294FCF056D2F40E5BFE,84bc5c5db2f5233b70bf97756734272c3eae36ca,yes,1,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/references.bib,,application/x-bibtex,2223,5C561D5D8F220A0337F731AE5EA03E39E619844605FE61A52D30868374444806,e433fe900cb4376b5e1d5cfe81333e527f5454a5,yes,2,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/related_work_v1.md,,md,1819,2652EF6EB9E2D0F757BA820AE8D0E77A62272D3D06BEBF2CFBDFC6474E878E04,dccdd14e9dbf91b1172e93c5791e26e167f5571c,yes,3,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/reproducibility_statement.md,,md,1421,58DB6A8BD6C97E2A26D387FDDB16D0686626AF10C1BB98183E58FC9B81AB0827,689a7a6b218d4263bdc92f04ae52231e7439e752,yes,2,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/results_v1.md,,md,13763,D592D97F4B6D027ADCDEC9E0945B9B9AB2AAB1DB60E107A51E1645F8094C3076,e3d47edf7aa4cfc57b0272da20dd1f5654f8c877,yes,2,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/reviewer_defense_matrix.md,,md,12059,06BE01D9A0D74CC01049F6A1154C7CF3CBE2C8C5AE7A110A557204D5128A74BC,09fc546c35486e5fb093492abdaba8f8d0a1707f,yes,17,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/submission_checklist.md,,md,2070,573F70BFAEF78245891305E269F1C4CE5A995CC198EE235A332635AD5A0D6118,689a7a6b218d4263bdc92f04ae52231e7439e752,yes,3,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/submission_go_no_go.md,,md,2554,E94E50D31022B4DE58A6B9629EFFCCC12ABB2260D478343B9904865F435A6CBA,36cbc020869ca483ed1e84eb0326cee11618891c,yes,3,exact_repository_path,historical_or_manuscript_provenance,CURRENT,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,UPDATE,"Created, renamed, or updated for the Phase 0 authority and Phase 1 route.",docs/manuscript/submission_go_no_go.md,yes
docs/manuscript/supplementary_information_v1.md,,md,8742,50C311DA3CF7EC0BE562902D06448AF8DFE948F8CCE6ABBB1BEDD5C2C4D5A659,637980d61bbee9708532d6a79ca0f6adb095323a,yes,3,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/table_captions_v1.md,,md,599,71AACFCBEC795A0D76187AE2DE6F8255D0EDA3DE4CD0DA47FECBFDE645AF045F,daafc252ced0e3cf4888fd37c599669382560735,yes,1,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/manuscript/title_abstract_keywords.md,,md,1837,156DE37F5067A5E20B2234B889C14673D7390E248DFCC21F4D2ACD8D56DE7CB2,664c3a0768e5de29fc68348827e18ed057b64862,yes,1,exact_repository_path,historical_or_manuscript_provenance,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/method_equations.md,,md,21652,60602CAAA8C948BA5A3299253F8CE207B495728B7BB18FD11E2C60CDA933A4DC,36cbc020869ca483ed1e84eb0326cee11618891c,yes,44,exact_repository_path,current_governance,CURRENT,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,UPDATE,"Created, renamed, or updated for the Phase 0 authority and Phase 1 route.",docs/method_equations.md,yes
docs/methods/oasis_pinn_architecture.md,,md,1626,00B9468249984DD3518408F619A9E4AD3FD9F94F0016301B76059DE7FDBAC676,4cd4658bc9a2f2e429bfea09c5f1837b3110241e,no,0,exact_path_and_unique_basename_checked,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/modeling/quasi_2d_phase_transition_device_model.md,,md,1564,4EE241C3F46F6DFFEE94D0909A9EBEE9F4044ADE7E177F3B13013138429F4378,daafc252ced0e3cf4888fd37c599669382560735,yes,1,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/claim_gate_resolution_matrix.md,,md,8781,63FC479D8FF75598FAE411A84162E5509691C49F9625098BE36C4991EE6F79E4,84bc5c5db2f5233b70bf97756734272c3eae36ca,yes,8,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/claim_stress_test_matrix.md,,md,10281,1637F08340A3D2C9FAF9E2C6B51A4E5BCEA444C3AC4F85FBA2C8D1A11AEA4137,84bc5c5db2f5233b70bf97756734272c3eae36ca,yes,4,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/equation_variable_registry.md,,md,4734,02DD31C6A664790BB1CA1AC7A114FB1FF86C7DFDCCA326A3B0CB70E4A21BB54E,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,3,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/external_anchor_claim_stress_test_matrix.md,,md,1689,54C0F192ADCE3D7D9E6840B81F2272C0B69112E2F1B4C557A29E6E2BD0494654,922a9a624401f955553db3e17e0bd9b127fb273b,yes,2,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/final_claim_matrix.md,,md,23562,260EE920CEAB453F5C72636FA5120FE93CDA2E24FDD43798A4ACCC77AF6D3736,36cbc020869ca483ed1e84eb0326cee11618891c,yes,31,exact_repository_path,current_governance,CURRENT,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,UPDATE,"Created, renamed, or updated for the Phase 0 authority and Phase 1 route.",docs/paper/final_claim_matrix.md,yes
docs/paper/final_figure_list.md,,md,8990,2F20143064603BEFC5B7F08ABD7833C6F5A522ED7CFC726A9F0E10F0CB647252,36cbc020869ca483ed1e84eb0326cee11618891c,yes,15,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,UPDATE,"Created, renamed, or updated for the Phase 0 authority and Phase 1 route.",,yes
docs/paper/final_submission_figure_table_claim_lock_v2.md,,md,6580,352457A0B2A80E791BF7D0A5B123F835D5863F479AC5D7C810CEF2136A923D39,84bc5c5db2f5233b70bf97756734272c3eae36ca,yes,2,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,UPDATE,"Created, renamed, or updated for the Phase 0 authority and Phase 1 route.",,yes
docs/paper/final_table_list.md,,md,5185,9BE5A430798624E9AF42D250AE59AA3E0668EB4CFE99A5C2E11866B65BE771F5,36cbc020869ca483ed1e84eb0326cee11618891c,yes,8,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,UPDATE,"Created, renamed, or updated for the Phase 0 authority and Phase 1 route.",,yes
docs/paper/gamma_sub_evidence_lock.md,,md,12211,94A465990EF46764185961C1EA585107C759C1C8263C0730AE87B351216DA37C,664c3a0768e5de29fc68348827e18ed057b64862,yes,10,exact_repository_path,historical_1d_or_inverse,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/journal_positioning_matrix.md,,md,2038,7DD9401FEC000DF9000260F032177F44A4CD3C5965F9E000ADAE1DB76C10AEFF,dccdd14e9dbf91b1172e93c5791e26e167f5571c,yes,1,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/main_figure_captions_v1.md,,md,1731,71ED34C4C40961FF5B5554436329DA91DB9E258142E194D4DE430EAF12C5FE60,b3eb8dae891d319743e0ccc22dc6025ef0370e0d,yes,1,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/manuscript_outline_v1.md,,md,4765,FAD14503815322A27B6D1021315587D4D019581EC30FB492190D971F2FB640AD,664c3a0768e5de29fc68348827e18ed057b64862,yes,1,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/model_hierarchy_and_claim_boundary.md,,md,7630,05345A73FDF8AA89EB8E367CCCD90FBBB9201FCA9216699AEB1DB9576F338243,84bc5c5db2f5233b70bf97756734272c3eae36ca,yes,3,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/paper/visual_style_guide.md,,md,769,27676E901F16442052F9642A9B824D944D531736704E7373A979767FF4EE76D9,b3eb8dae891d319743e0ccc22dc6025ef0370e0d,yes,1,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/parameter_prior_registry.md,,md,5685,D2893C9C34DED0A1435BA0A7E641C5F2B7F073291B294FDD5E0CBFE5F23973C5,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,6,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/physics/e1f_llp_source_contract.md,,md,2723,9DE827D20750694A2BEAB507B0684460DB2B35ADDFC8BAA0387BDD72A6B13E51,09fc546c35486e5fb093492abdaba8f8d0a1707f,yes,2,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/physics/literature_prior_registry.md,,md,5141,A3F0C606C098592C9CBE716EBE69033C694EFF02105D57242B367DF966306646,583cb441687001c7df9a8ee9d4d5cf45258f8efb,yes,1,exact_repository_path,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/physics/m40_qiu_2d_equations.md,,md,2646,00A3C69C4EA72C9A259FC35B5371345BFD51C6F3FFDA78071D89B006E09492AC,017260194e42d94633bf64354c922b238dc40c79,yes,10,exact_repository_path,retired_real_device_bridge,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/physics/m40_qiu_model_responsibility.md,,md,2713,DF6A4A1EFF318B7847FD59252D472BAEF4E582B43A06E2D619BCD3DDCF16696E,017260194e42d94633bf64354c922b238dc40c79,yes,9,exact_repository_path,retired_real_device_bridge,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
docs/physics/multilayer_sandwich_device_model.md,,md,2604,F7BD1C42E52EB116E060904DAF01BE7A8D52D744DFE4FB37E71AF52A5C036C28,4cd4658bc9a2f2e429bfea09c5f1837b3110241e,no,0,exact_path_and_unique_basename_checked,shared_repository,EVERGREEN_OR_REUSABLE,no,NO_EXACT_DUPLICATE_UNIQUE_OR_ROLE_SPECIFIC,KEEP_EVERGREEN,"Retained evidence, implementation, test, provenance, or reusable project asset.",,yes
